sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accessories_size,accessories_type,apparel_type,author_artist,bag_luggage_type,bedding_pattern,bed_bath_type,books_music_type,camera_megapixels,camera_type,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decor_type,description,electronic_type,fit,format,frame_style,gallery,gender,gendered,genre,gift_message_available,gift_wrapping_available,gift_wrapping_price,has_options,homeware_style,home_decor_type,image,image_label,jewelry_type,length,lens_type,luggage_size,luggage_style,luggage_travel_style,manufacturer,material,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,necklace_length,news_from_date,news_to_date,occasion,options_container,page_layout,price,required_options,shoe_size,shoe_type,short_description,size,sleeve_length,small_image,small_image_label,special_from_date,special_price,special_to_date,status,style,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,width,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_custom_option_store,_custom_option_type,_custom_option_title,_custom_option_is_required,_custom_option_price,_custom_option_sku,_custom_option_max_characters,_custom_option_sort_order,_custom_option_row_title,_custom_option_row_price,_custom_option_row_sku,_custom_option_row_sort,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
hdb007,,"Home & Decor",simple,"Home & Decor/Bed & Bath","Default Category",base,,,,,,Solid,Bed,,,,Taupe,,,"2013-03-05 11:18:19",,,,,Throw,"Woven alpaca wool. 4"" fringe detail. Dry clean. Imported.",,,,,,,,,,,,0,Traditional,"Bed & Bath",/h/d/hdb007_1.jpg,,,,,,,,,Wool,,,,,,,"Use config","Use config","Carnegie Alpaca Throw",,,,,"Product Info Column","1 column",275.0000,0,,,"A luxuriously soft throw made of long-fiber lambs wool woven into a Chevron twill.",,,/h/d/hdb007_1.jpg,,,,,1,,2,/h/d/hdb007_1.jpg,,"2013-03-20 22:46:45",carnegie-alpaca-throw,carnegie-alpaca-throw.html,4,1.0000,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hdb007_1.jpg,,1,1,,,,,,,,,,,,,,,,
hdb008,,"Home & Decor",simple,"Home & Decor/Bed & Bath","Default Category",base,,,,,,pattern,Bed,,,,Blue,,,"2013-03-05 11:18:19",,,,,Throw,"Woven acrylic/wool/cotton. 50"" x 75"". Spot clean.",,,,,,,,,,,,0,Traditional,"Bed & Bath",/h/d/hdb008_1.jpg,,,,,,,,,Wool,,,,,,,"Use config","Use config","Park Row Throw",,,,,"Product Info Column","1 column",240.0000,0,,,"A rustic wool blend leaves our Park Row Throw feeling lofty and warm. Packs perfectly into carry-ons.",,,/h/d/hdb008_1.jpg,,"2013-03-05 00:00:00",120.0000,,1,,2,/h/d/hdb008_1.jpg,,"2013-04-09 10:02:00",park-row-throw,park-row-throw.html,4,1.0000,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hdb008_1.jpg,,1,1,,,,,,,,,,,,,,,,
,,,,"Sale/Home & Decor","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hdb009,,"Home & Decor",simple,"Home & Decor/Bed & Bath","Default Category",base,,,,,,Solid,Bed,,,,Silver,,,"2013-03-05 11:18:19",,,,,Throw,"Woven cotton. 60"" x 72"". Machine wash.",,,,,,,,,,,,0,,"Bed & Bath",/h/d/hdb009_1.jpg,,,,,,,,,Cotton,,,,,,,"Use config","Use config","Gramercy Throw",,,,,"Product Info Column","1 column",275.0000,0,,,"Wrap yourself in this incredibly soft and luxurious blanket for all climate comfort. ",,,/h/d/hdb009_1.jpg,,,,,1,,2,/h/d/hdb009_1.jpg,,"2013-03-20 23:49:33",gramercy-throw,gramercy-throw.html,4,1.0000,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hdb009_1.jpg,,1,1,,,,,,,,,,,,,,,,
hdd000,,"Home & Decor",simple,"Home & Decor/Decorative Accents","Default Category",base,,,,,,,,,,,,,,"2013-03-05 11:18:19",,,,,Vase,"Blown glass. 10"" diameter. 17"" high. Imported.",,,,,,,,,,,,0,Traditional,"Decorative Accents",/h/d/hdd000_1.jpg,,,,,,,,,Glass,,,,,,,"Use config","Use config","Herald Glass Vase",,,,,"Product Info Column","1 column",110.0000,0,,,"The uniquely shaped Herand Glass Vase packs easily and adds instant impact.",,,/h/d/hdd000_1.jpg,,,,,1,,2,/h/d/hdd000_1.jpg,,"2013-05-17 01:43:36",herald-glass-vase,herald-glass-vase.html,4,1.0000,,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hdd000_1.jpg,,1,1,,,,,,,,,,,,,,,,
hdd001,,"Home & Decor",simple,"Home & Decor/Decorative Accents","Default Category",base,,,,,,,,,,,White,,,"2013-03-05 11:18:19",,,,,Vase,"Ceramic. 5.5"" diameter, 12"" high. ",,,,,,,,,,,,0,Modern,"Decorative Accents",/h/d/hdd001_1.jpg,,,,,,,,,Porcelain,,,,,,,"Use config","Use config","Modern Murray Ceramic Vase",,"2013-03-01 00:00:00",,,"Product Info Column","1 column",135.0000,0,,,"Modern, edgy, distinct. Choose from two colors.",,,/h/d/hdd001_1.jpg,,,,,1,,2,/h/d/hdd001_1.jpg,,"2013-03-26 22:11:05",modern-murray-ceramic-vase,modern-murray-ceramic-vase.html,1,1.0000,,7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hdd001_1.jpg,,1,1,,,,,,,,,,,,,,,,
hdd002,,"Home & Decor",simple,"Home & Decor/Decorative Accents","Default Category",base,,,,,,,,,,,Black,,,"2013-03-05 11:18:19",,,,,Vase,"Ceramic. 5.5"" diameter, 12"" high. Domestic.",,,,,,,,,,,,0,Modern,"Decorative Accents",/h/d/hdd002_1.jpg,,,,,,,,,Porcelain,,,,,,,"Use config","Use config","Modern Murray Ceramic Vase",,"2013-03-01 00:00:00",,,"Product Info Column","1 column",135.0000,0,,,"Modern, edgy, distinct. Choose from two colors.",,,/h/d/hdd002_1.jpg,,,,,1,,2,/h/d/hdd002_1.jpg,,"2013-03-26 22:11:20",modern-murray-ceramic-vase,modern-murray-ceramic-vase-479.html,1,1.0000,,8.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hdd002_1.jpg,,1,1,,,,,,,,,,,,,,,,
hdd004,,"Home & Decor",simple,"Home & Decor/Decorative Accents","Default Category",base,,,,,,,,,,,Charcoal,,,"2013-03-05 11:18:20",,,,,,"Glazed stoneware. 2"" diam. 5.5"" x 5.5"" coaster. Set of 2. Domestic.",,,,,,,,,,,,0,Modern,"Decorative Accents",/h/d/hdd004_1.jpg,,,,,,,,,Ceramic,,,,,,,"Use config","Use config","Stone Salt and Pepper Shakers",,,,,"Product Info Column","1 column",65.0000,0,,,"A subtle nod to Old World antiquity.",,,/h/d/hdd004_1.jpg,,,,,1,,2,/h/d/hdd004_1.jpg,,"2013-03-20 23:48:24",stone-salt-and-pepper-shakers,stone-salt-and-pepper-shakers.html,4,1.0000,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hdd004_1.jpg,,1,1,,,,,,,,,,,,,,,,
hdd005,,"Home & Decor",simple,"Home & Decor/Decorative Accents","Default Category",base,,,,,,,,,,,Charcoal,,,"2013-03-05 11:18:20",,,,,,"8"" diffuser reeds. 2oz fragrance oil. Decorative wood container.",,,,,,,,,,,,0,Traditional,"Decorative Accents",/h/d/hdd005_1.jpg,,,,,,,,,Wood,,,,,,,"Use config","Use config","Fragrance Diffuser Reeds",,,,,"Product Info Column","1 column",75.0000,0,,,"A clean and effective delivery of continuous flameless fragrance to enhance your home.",,,/h/d/hdd005_1.jpg,,,,,1,,2,/h/d/hdd005_1.jpg,,"2013-05-17 01:02:30",fragrance-diffuser-reeds,fragrance-diffuser-reeds.html,4,1.0000,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,all,all,2.0000,70.0000,,,,88,/h/d/hdd005_1.jpg,,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,all,all,3.0000,65.0000,,,,,,,,,,,,,,,,,,,,,,,,
hdd006,,"Home & Decor",simple,VIP,"Default Category",base,,,,,,,,,,,Black,,,"2013-03-05 11:18:20",,,,,,"Painted glass. Geometric pattern. Set of 3. Domestic.",,,,,,,,,,,,0,Traditional,"Decorative Accents",/h/d/hdd006_1.jpg,,,,,,,,,Glass,,,,,,,"Use config","Use config","Geometric Candle Holders",,,,,"Product Info Column","1 column",90.0000,0,,,"A simple and stylish way to add warmth and dimension to any room. Perfect for gifting.",,,/h/d/hdd006_1.jpg,,,,,1,,2,/h/d/hdd006_1.jpg,,"2013-03-26 22:09:42",geometric-candle-holders,geometric-candle-holders.html,4,1.0000,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hdd006_1.jpg,,1,1,,,,,,,,,,,,,,,,
,,,,"Home & Decor/Decorative Accents","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hde001,,Electronics,simple,"Home & Decor/Electronics","Default Category",base,,,,,,,,,10-11.9MP,"point & shoot",Black,,,"2013-03-05 11:18:20",,,,,,"10x Optical Zoom with 24mm Wide-angle and close up.10.7-megapixel backside illuminated CMOS sensor for low light shooting.  3"" Multi-angle LCD. SD/SDXC slot. Full HD Video. High speed continuous shooting (up to 5 shots in approx one second) Built in GPS. Easy Panorama. Rechargable Li-ion battery. File formats: Still-JPEG, Audio- WAV, Movies-MOV. Image size: up to 4600x3400. Built in flash. 3.5"" x 5"" x 4"". 20oz.",Camera,,,,,,,,,,,0,,,/h/d/hde001t_2.jpg,,,,,,,,,,,,,,,400.0000,"On Gesture",Yes,"Madison LX2200",,,,,"Product Info Column","1 column",425.0000,0,,,"The compact travel friendly solution for sightseers.",,,/h/d/hde001t_2.jpg,,,,,1,,2,/h/d/hde001t_2.jpg,,"2013-05-17 02:49:59",madison-lx2200,madison-lx2200.html,4,1.0000,,2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hde001_1.jpg,,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde001b.jpg,,3,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde001a.jpg,,2,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde001t_2.jpg,,4,0,,,,,,,,,,,,,,,,
hde003,,Electronics,simple,VIP,"Default Category",base,,,,,,,,,14-17.9MP,"Digital SLRs",Black,,,"2013-03-05 11:18:20",,,,,,"18-55mm zoom lens. 3.0"" LCD display with image editing features.  Built in flash with flash modes and pop up. SD/SDXC slot. Full 1080p HD video. Rechargable Lithium-Ion battery. File formats: NEF (RAW), JPEG, MOV. 5"" x 3"" x 4"", 15oz.",Camera,,,,,,,,,,,0,,,/h/d/hde003a_2.jpg,,,,,,,,,,,,,,,815.0000,"In Cart",Yes,"Madison RX3400",,,,,"Product Info Column","1 column",715.0000,0,,,"For budding photo connoisseurs.",,,/h/d/hde003a_2.jpg,,,,,1,,2,/h/d/hde003a_2.jpg,,"2013-05-30 05:32:17",madison-rx3400,madison-rx3400.html,4,1.0000,,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hde003a_2.jpg,,2,0,,,,,,,,,,,,,,,,
,,,,"Home & Decor/Electronics","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde003b_.jpg,,4,0,,,,,,,,,,,,,,,,
hde004,,Electronics,simple,"Home & Decor/Electronics","Default Category",base,,,,,,,,,,,Black,,,"2013-03-05 11:18:20",,,,,,"16GB SD memory card. Shock, water, and xray resistant.",Accessories,,,,,,,,,,,0,,,/h/d/hde004__1.jpg,,,,,,,,,,,,,,,,"Use config","Use config","16GB Memory Card",,,,,"Product Info Column","1 column",30.0000,0,,,"Keeping all your travel memories compact. 16GB.",,,/h/d/hde004__1.jpg,,,,,1,,2,/h/d/hde004__1.jpg,,"2013-03-20 23:50:41",16gb-memory-card,16gb-memory-card.html,4,1.0000,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hde004_1.jpg,,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde004__1.jpg,,2,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde005__1.jpg,,3,1,,,,,,,,,,,,,,,,
hde005,,Electronics,simple,"Home & Decor/Electronics","Default Category",base,,,,,,,,,,,Black,,,"2013-03-05 11:18:20",,,,,,"8GB SD memory card. Shock, water, and xray resistant.",Accessories,,,,,,,,,,,0,,,/h/d/hde005_.jpg,,,,,,,,,,,,,,,,"Use config","Use config","8GB Memory Card",,,,,"Product Info Column","1 column",20.0000,0,,,"Keeping all your travel memories compact. 8GB.",,,/h/d/hde005_.jpg,,,,,1,,2,/h/d/hde005_.jpg,,"2013-03-20 23:59:38",8gb-memory-card,8gb-memory-card.html,4,1.0000,,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hde004_1.jpg,,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde005_.jpg,,2,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde004_.jpg,,3,1,,,,,,,,,,,,,,,,
hde006,,Electronics,simple,"Home & Decor/Electronics","Default Category",base,,,,,,,,,,,Charcoal,,,"2013-03-05 11:18:20",,,,,,"Flap closure. Microfiber. 8.5"" x 5"" x 6"". Domestic.",Accessories,,,,,,,,,,,0,,,/h/d/hde006t.jpg,,,,,,,,,,,,,,,,"Use config","Use config","Large Camera Bag",,,,,"Product Info Column","1 column",120.0000,0,,,"Keep your camera safe and secure in our Large Camera case.",,,/h/d/hde006t.jpg,,,,,1,,2,/h/d/hde006t.jpg,,"2013-05-17 01:45:59",large-camera-bag,large-camera-bag.html,4,1.0000,,22.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hde006c.jpg,,6,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde006t.jpg,,4,0,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde006b_1.jpg,,5,0,,,,,,,,,,,,,,,,
hde010,,Electronics,simple,"Home & Decor/Electronics","Default Category",base,,,,,,,,,,,Black,,,"2013-03-05 11:18:20",,,,,,"Balanced audio. Enhanced bass.  Includes cable clip, diaphragm guard, cleaning tool, travel pouch and airline adapter.","Speakers + Earphones",,,,,,,,,,,0,,,/h/d/hde010_1.jpg,,,,,,,,,,,,,,,,"Use config","Use config","Madison Earbuds",,,,,"Product Info Column","1 column",35.0000,0,,,"Why not play the Amelie Soundtrack while parading through Parisian rues? Madison earbuds deliver crisp clear sound with minimal distortion.",,,/h/d/hde010_1.jpg,,,,,1,,2,/h/d/hde010_1.jpg,,"2013-03-20 22:43:43",madison-earbuds,madison-earbuds.html,4,1.0000,,23.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hde010_1.jpg,,1,1,,,,,,,,,,,,,,,,
hde011,,Electronics,simple,"Home & Decor/Electronics","Default Category",base,,,,,,,,,,,Black,,,"2013-03-05 11:18:20",,,,,,"Steel and aluminum. Soft leather pivoting earcups and adjustable headband.  Enhanced bass. Aggressive noise cancellation.","Speakers + Earphones",,,,,,,,,,,0,,,/h/d/hde011_1.jpg,,,,,,,,,,,,,,,,"Use config","Use config","Madison Overear Headphones",,,,,"Product Info Column","1 column",125.0000,0,,,"Escape the sleepless city buzz with robust sound and aggressive noise cancellation.",,,/h/d/hde011_1.jpg,,,,,1,,2,/h/d/hde011_1.jpg,,"2013-03-20 22:44:09",madison-overear-headphones,madison-overear-headphones.html,4,1.0000,,25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hde011_1.jpg,,1,1,,,,,,,,,,,,,,,,
hde012,,Electronics,simple,"Home & Decor/Electronics","Default Category",base,,,,,,,,,,,Black,,,"2013-03-05 11:18:20",,,,,,"2.5-inch LCD screen for crisp, colorful video. Compatible with multiple audio formats. Available in 8GB. Earbuds not included.","Media Players",,,,,,,,,,,0,,,/h/d/hde012_3.jpg,,,,,,,,,,,,,,,,"Use config","Use config","Madison 8GB Digital Media Player",,,,,"Product Info Column","1 column",150.0000,0,,,"Expidite a long flight by getting into the groove with our plug and play mp3 player. Download movies, pictures or up to 3000 songs with the included USB cable.",,,/h/d/hde012_3.jpg,,,,,1,,2,/h/d/hde012_3.jpg,,"2013-03-21 00:00:05",madison-8gb-digital-media-player,madison-8gb-digital-media-player.html,4,1.0000,,24.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hde012_1.jpg,,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde012_3.jpg,,1,1,,,,,,,,,,,,,,,,
hde013,,Electronics,simple,"Home & Decor/Electronics","Default Category",base,,,,,,,,,,,Green,,,"2013-03-05 11:18:20",,,,,,"Ultra Compact. Up to 4GB built in flash memory. The microSD slot supports up to a 16GB microSDHC card for expanded storage options. Music and radio. Lithium-ion battery that runs up to 8 hours when fully charged. USB cable included. Earbuds not included.","Media Players",,,,,,,,,,,0,,,/h/d/hde013_.jpg,,,,,,,,,,,,,,,,"Use config","Use config","Compact mp3 Player",,,,,"Product Info Column","1 column",40.0000,0,,,"Save space without sacrificing sound quality.",,,/h/d/hde013__1.jpg,,,,,1,,2,/h/d/hde013__1.jpg,,"2013-03-21 01:02:50",compact-mp3-player,compact-mp3-player.html,4,1.0000,," -35.0000",0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/h/d/hde013_1.jpg,,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde013_.jpg,,1,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/h/d/hde013__1.jpg,,2,1,,,,,,,,,,,,,,,,
msj000c,,Clothing,configurable,Men/Shirts,"Default Category",base,,,Shirts,,,,,,,,,,,"2013-03-05 11:55:10",,,,,,"Button front. Long sleeves. Tapered collar, chest pocket, french cuffs.",,Regular,,,,Male,,,,,,1,,,/m/s/msj000t_2.jpg,,,,,,,,,,,,,,,,"Use config","Use config","French Cuff Cotton Twill Oxford",,,,Career,"Product Info Column","1 column",190.0000,1,,,"Made with wrinkle resistant cotton twill, this French-cuffed luxury dress shirt is perfect for Business Class frequent flyers.",,"Long Sleeve",/m/s/msj000t_2.jpg,,,,,1,,2,/m/s/msj000t_2.jpg,,"2013-03-20 22:28:34",french-cuff-cotton-twill-oxford,french-cuff-cotton-twill-oxford-570.html,4,,,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/m/s/msj000t_2.jpg,,1,0,,,,,,,,,,,,,msj000,color,White,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/s/msj000a_2.jpg,,2,0,,,,,,,,,,,,,msj001,color,White,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/m/s/msj000c_2.jpg,,4,0,,,,,,,,,,,,,msj002,color,White,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj000xs,color,White,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj000xl,color,White,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj000,size,S,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj001,size,M,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj002,size,L,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj000xs,size,XS,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,msj000xl,size,XL,
